Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Fast Food,"6464 Yonge St
North York, ON M2M 3X4",New York Fries,(416) 850-9364,,newyorkfries.com,https://www.yelp.ca/biz/new-york-fries-north-york,43.795685,-79.422284
Fast Food,"1466 The Queensway
Etobicoke, ON M8Z 1T5",Subway,(416) 253-5067,$11-30,w.subway.com,https://www.yelp.ca/biz/subway-etobicoke-6,43.619195,-79.534036
Fast Food,"2701 Lawrence Avenue E
Scarborough, ON M1P 2S2",McDonald's,(416) 752-2610,Under $10,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-scarborough-2,43.75188,-79.260795
Fast Food,"960 Warden Avenue
Scarborough, ON M1L 4C9",Wendy's,(416) 759-8640,,,https://www.yelp.ca/biz/wendys-scarborough-3,43.733571,-79.290391
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,(647) 556-0319,$11-30,urbuneats.ca,https://www.yelp.ca/adredir?ad_business_id=_3IE9guLHvAr-kJpH4Zd7Q&campaign_id=-S-v9AShDzzXXlXiY-zyzA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Furbun-eats-co-toronto-2&request_id=0575fed2bbf2fd8c&signature=af760e197fb983eabacf502b4f5d85025054486156e6c6c6d4def1e86cca0485&slot=0,43.71367,-79.365092
Fast Food,"4431 Hwy 7
Woodbridge, ON L4L 5W6",KFC,(905) 851-6894,,kfc.ca,https://www.yelp.ca/biz/kfc-woodbridge-6,43.784032,-79.570428
Fast Food,"4100 Highway 7
Vaughan, ON L4L 1A6",DQ Grill & Chill Restaurant,(905) 851-6869,Under $10,dairyqueen.ca,https://www.yelp.ca/biz/dq-grill-and-chill-restaurant-vaughan,43.787364,-79.559425
Fast Food,"5453 Dundas Street W
Etobicoke, ON M9B 1B5",McDonalds,(416) 207-1962,Under $10,mcdonalds.ca/ca/en,https://www.yelp.ca/biz/mcdonalds-etobicoke-7,43.6329,-79.542572
Fast Food,"4465 Sheppard Ave E
Scarborough, ON M1S 5H9",Nam May BBQ,(647) 351-6220,,,https://www.yelp.ca/biz/nam-may-bbq-scarborough,43.787725,-79.265773
Fast Food,"300 Borough Drive
Scarborough, ON M1P 4P5",Villa Madina,(416) 279-1221,$11-30,,https://www.yelp.ca/biz/villa-madina-scarborough,43.776146,-79.257638
Fast Food,"5109 Sheppard Avenue E
Scarborough, ON M1S 4N8",KFC,(416) 293-6861,Under $10,kfc.ca,https://www.yelp.ca/biz/kfc-scarborough-5,43.792491,-79.239681
Fast Food,"3401 Dufferin St
North York, ON M6A 2T9",Vanellis,(416) 256-7971,,mrsvanellis.com,https://www.yelp.ca/biz/vanellis-north-york,43.72567,-79.452168
Fast Food,"5322 Dundas Street W
Etobicoke, ON M9B 1B3",KFC,(416) 233-3159,Under $10,kfc.ca,https://www.yelp.ca/biz/kfc-etobicoke-5,43.635041,-79.541551
Fast Food,"3495 Sheppard Avenue E
Scarborough, ON M1T 3K6",KFC,(416) 291-5003,Under $10,kfc.ca,https://www.yelp.ca/biz/kfc-scarborough-11,43.779377,-79.30325
Fast Food,"875 York Mills Road
North York, ON M3B 1Y5",Subway,(416) 443-0248,Under $10,subway.ca,https://www.yelp.ca/biz/subway-north-york-26,43.755225,-79.349329
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,(647) 556-0319,$11-30,urbuneats.ca,https://www.yelp.ca/adredir?ad_business_id=_3IE9guLHvAr-kJpH4Zd7Q&campaign_id=-S-v9AShDzzXXlXiY-zyzA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Furbun-eats-co-toronto-2&request_id=8554a79af6f278b2&signature=c4a1482bf887e6880b1e1a59f664cf33e12977b1eca1c829da5a8f1fa8e39d24&slot=0,43.71367,-79.365092
Fast Food,"2567 Eglinton Avenue E
Scarborough, ON M1K 2R7",KFC,(416) 267-1173,,kfc.ca,https://www.yelp.ca/biz/kfc-scarborough-2,43.735006,-79.25601
Fast Food,"1800 Sheppard Avenue E
North York, ON M2J 5A7",Fit For Life Freshfoods,(416) 497-3439,,,https://www.yelp.ca/biz/fit-for-life-freshfoods-north-york,43.777878,-79.344654
Fast Food,CF Fairview Mall,Taco bell,(416) 498-9950,,tacobell.ca,https://www.yelp.ca/biz/taco-bell-willowdale,43.778323,-79.343111
Fast Food,North York Sheridan Mall,KFC,(416) 240-1450,,kfc.ca,https://www.yelp.ca/biz/kfc-north-york-13,43.720067,-79.512964
Fast Food,"200 Queen's Plate Drive
Etobicoke, ON M9W 6V1",Subway,(416) 747-8465,,w.subway.com,https://www.yelp.ca/biz/subway-etobicoke-15,43.720519,-79.594718
Fast Food,"4465 Sheppard Ave E
Scarborough, ON M1S 5H9",Kamalig Fast Food,(416) 293-6663,,,https://www.yelp.ca/biz/kamalig-fast-food-scarborough,43.787725,-79.265773
Fast Food,"300 Borough Dr. Unit Fc-02
Scarborough Town Ctr
Scarborough, ON M1P 4P5",Taco Bell,(416) 596-7869,,,https://www.yelp.ca/biz/taco-bell-scarborough-5,43.775405,-79.254113
Fast Food,"3850 Sheppard Avenue E
Agincourt, ON M1T 3L4",McDonald's,(416) 754-4337,Under $10,mcdonalds.com/ca/l,https://www.yelp.ca/biz/mcdonalds-agincourt-2,43.784517,-79.291325
Fast Food,"3493 Kingston Rd
Scarborough, ON M1M 1R4",Popeyes Louisiana Kitchen,(416) 267-3875,Under $10,,https://www.yelp.ca/biz/popeyes-louisiana-kitchen-scarborough-4,43.738302,-79.217493
Fast Food,"3850 Sheppard Ave E
Scarborough, ON M1T 3L4",Burger King,(416) 292-0058,Under $10,,https://www.yelp.ca/biz/burger-king-scarborough-3,43.784352,-79.29219
Fast Food,"1265 Lawrence Avenue W
North York, ON M6L 1A4",KFC,(416) 248-0089,$31-60,kfc.ca,https://www.yelp.ca/biz/kfc-north-york-8,43.709852,-79.47208
Fast Food,"800 Steeles Avenue W
Vaughan, ON L4J 7L2",Popeyes Louisiana Kitchen,(905) 669-9999,$11-30,popeyeschicken.ca,https://www.yelp.ca/biz/popeyes-louisiana-kitchen-vaughan-6,43.793417,-79.447554
Fast Food,CF Fairview Mall,KFC,(416) 498-4976,,kfc.ca,https://www.yelp.ca/biz/kfc-north-york-14,43.777874,-79.344649
Fast Food,"4114 Highway 7 W
Vaughan, ON L4L 1A6",Wendy's,(905) 850-0961,Under $10,wendys.com,https://www.yelp.ca/biz/wendys-vaughan-5,43.785584,-79.566709
Fast Food,"1591 Weston Rd
York, ON M9N 1T4",Dairy Queen Canada,(416) 241-2009,,,https://www.yelp.ca/biz/dairy-queen-canada-york,43.695369,-79.50684
Fast Food,Malvern Town Center,McDonald's,(416) 754-8071,,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-scarborough-19,43.806722,-79.222107
Fast Food,"2870 Eglinton Avenue E
Scarborough, ON M1J 2C8",McDonald's,(416) 267-5984,,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-scarborough-28,43.738947,-79.23984
Fast Food,"1510 Dundas Street E
Building C 6, Unit 11
Mississauga, ON L4X 1L4",Five Guys,(905) 273-9993,$11-30,fiveguys.com,https://www.yelp.ca/biz/five-guys-mississauga-2,43.610798,-79.578758
Fast Food,"831 The Queensway
Unit A
Etobicoke, ON M8Z 1N6",Dairy Queen,(416) 255-0623,$11-30,dairyqueen.com,https://www.yelp.ca/biz/dairy-queen-etobicoke,43.624979,-79.508759
Fast Food,"4421 Hwy 7
Vaughan, ON L4L 5X4",KFC/ Taco Bell,(905) 851-6894,Under $10,,https://www.yelp.ca/biz/kfc-taco-bell-vaughan-2,43.786211,-79.561295
Fast Food,"3555 Don Mills Road
North York, ON M2H 3N3",Subway,(647) 439-3805,Under $10,subway.ca,https://www.yelp.ca/biz/subway-north-york-16,43.794,-79.35383
Fast Food,"1888 O'Connor Drive
North York, ON M4A 1W7",Subway,(416) 285-5500,,w.subway.com,https://www.yelp.ca/biz/subway-north-york-8,43.722828,-79.303073
Fast Food,"Steeles Heights Shopping Center
1533 Steeles Avenue E
North York, ON M2M 3Y7",Subway,(416) 225-9213,Under $10,w.subway.com,https://www.yelp.ca/biz/subway-north-york-29,43.805314,-79.384743
Fast Food,"3353 Bloor Street W
Etobicoke, ON M8X 1E9",Subway,(647) 344-8260,Under $10,subway.ca,https://www.yelp.ca/biz/subway-etobicoke-2,43.64491,-79.522168
Fast Food,"4109 Steeles Avenue W
Vaughan, ON M3N 1V7",Subway,(416) 665-7827,Under $10,subway.ca,https://www.yelp.ca/biz/subway-vaughan,43.774141,-79.527279
Fast Food,"7040 Yonge St
Vaughan, ON L4J 1V7",Hwanggane Food,(647) 206-9980,Under $10,,https://www.yelp.ca/biz/hwanggane-food-vaughan,43.798876,-79.421372
Fast Food,"2936 Finch Avenue E
AGINCOURT, ON M1W 2T4",McDonald's,(416) 497-2166,Under $10,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-agincourt,43.794282,-79.32994
Fast Food,"3070 Don Mills Road
Suite 13A
North York, ON M2J 3C1",Popeyes Louisiana Kitchen,(416) 494-2837,Under $10,popeyes.com,https://www.yelp.ca/biz/popeyes-louisiana-kitchen-north-york,43.785714,-79.352172
Fast Food,Scarborough Town Centre,A&W,(416) 296-2559,,aw.ca,https://www.yelp.ca/biz/a-and-w-scarborough-3,43.774976,-79.257022
Fast Food,"3132 Eglinton Avenue E
Scarborough, ON M1J 2H1",McDonald's,(416) 261-6241,,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-scarborough-29,43.742579,-79.223493
Fast Food,"1739 Dundas Street E
Mississauga, ON L4X 1L5",Wendy's,(905) 212-7172,,,https://www.yelp.ca/biz/wendys-mississauga-10,43.617312,-79.575805
Fast Food,"601 Lakeshore Road E
Mississauga, ON L5G 1H9",McDonald's,(905) 891-2800,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-mississauga-4,43.568819,-79.568634
Fast Food,"1 Eglinton Square
Scarborough, ON M1L 2K1",McDonald's,(416) 701-9560,,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-scarborough-5,43.723782,-79.299171
Fast Food,"7040 Yonge Street
S5
Vaughan, ON L4J 1V7",Jin Mee Korean Restaurant,(647) 367-5112,Under $10,,https://www.yelp.ca/biz/jin-mee-korean-restaurant-vaughan,43.798871,-79.421426
Fast Food,Scarborough Town Centre,KFC,(416) 296-0045,,kfc.ca,https://www.yelp.ca/biz/kfc-scarborough-12,43.775532,-79.257136
Fast Food,"31 Tapscott Road
Scarborough, ON M1B 4Y7",Subway,(416) 335-1842,,subway.ca,https://www.yelp.ca/biz/subway-scarborough-9,43.806726,-79.22208
Fast Food,"2383 Kingston Road
Scarborough, ON M1N 4E7",KFC,(416) 267-0439,,kfc.ca,https://www.yelp.ca/biz/kfc-scarborough-21,43.708272,-79.249362
Fast Food,"1560 The Queensway
Etobicoke, ON M8Z 1T5",Burger King,(416) 201-8239,Under $10,,https://www.yelp.ca/biz/burger-king-etobicoke-3,43.618445,-79.539736
Fast Food,"2000 Jane Street
North York, ON M9N 2V2",KFC,(416) 249-0968,,kfc.ca,https://www.yelp.ca/biz/kfc-north-york-9,43.714535,-79.5078
Fast Food,"6464 Yonge St
N York, ON M2M 3X4",Barburrito - Centerpoint,(416) 590-2552,,barburrito.ca,https://www.yelp.ca/biz/barburrito-centerpoint-n-york,43.795872,-79.422284
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,(647) 556-0319,$11-30,urbuneats.ca,https://www.yelp.ca/adredir?ad_business_id=_3IE9guLHvAr-kJpH4Zd7Q&campaign_id=-S-v9AShDzzXXlXiY-zyzA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Furbun-eats-co-toronto-2&request_id=b214c3796e15bd89&signature=447ca579276b5597091f0c563ca81cd9a14fa3c48962d5033bd2cb9d3799eac8&slot=0,43.71367,-79.365092
Fast Food,"225 The East Mall
Etobicoke, ON M9B 6J1",Subway,(416) 234-8778,Under $10,subway.ca,https://www.yelp.ca/biz/subway-etobicoke-18,43.63193,-79.552808
Fast Food,"1 Eglinton Sq
Scarborough, ON M1L 2K1",Vanellis,(416) 701-1179,,mrsvanellis.com,https://www.yelp.ca/biz/vanellis-scarborough,43.723491,-79.299527
Fast Food,"250 The East Mall
Food Court
Etobicoke, ON M9B 3Y8",A&W,(416) 236-7274,,web.aw.ca,https://www.yelp.ca/biz/a-and-w-etobicoke,43.63129,-79.555345
Fast Food,"1027 Finch Avenue W
North York, ON M3J 2C7",Subway,(416) 661-7819,$11-30,subway.ca,https://www.yelp.ca/biz/subway-north-york-10,43.767187,-79.469854
Fast Food,"2032 Kipling Avenue
Etobicoke, ON M9W 4J9",KFC,(416) 743-7734,,kfc.ca,https://www.yelp.ca/biz/kfc-etobicoke-9,43.712106,-79.567543
Fast Food,"1130 Dundas Street E
Mississauga, ON L4Y 2C1",A&W,(905) 272-3447,Under $10,aw.ca,https://www.yelp.ca/biz/a-and-w-mississauga-9,43.603948,-79.589187
Fast Food,"3495 Lawrence Ave E
Scarborough, ON M1H 1B3",McDonald's,(416) 289-2830,,mcdonalds.com/ca/en-ca/restau?,https://www.yelp.ca/biz/mcdonalds-scarborough-25,43.757291,-79.229378
Fast Food,"2121-111 Rathburn Road East
Mississauga, ON L4W 2X3",Van On The Run,(647) 588-3911,,,https://www.yelp.ca/biz/van-on-the-run-mississauga,43.642687,-79.592639
Fast Food,"3777 Keele Street
North York, ON M3J 1N5",KFC,(416) 630-4050,Under $10,kfc.ca,https://www.yelp.ca/biz/kfc-north-york-5,43.758857,-79.489183
Fast Food,"25 The West Mall
Etobicoke, ON M9C 1B8",McDonald's,(416) 626-0559,,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-etobicoke-11,43.611813,-79.557063
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,(647) 556-0319,$11-30,urbuneats.ca,https://www.yelp.ca/adredir?ad_business_id=_3IE9guLHvAr-kJpH4Zd7Q&campaign_id=-S-v9AShDzzXXlXiY-zyzA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Furbun-eats-co-toronto-2&request_id=428b1e6f627957cb&signature=7281f69a892106430f8b0bdf78b1ac28097b78fcc8c4bff15182af1f50be6ac6&slot=0,43.71367,-79.365092
Fast Food,"1971 Finch Avenue W
North York, ON M3N 2V3",KFC,(416) 745-5515,,kfc.ca,https://www.yelp.ca/biz/kfc-north-york-15,43.756171,-79.518586
Fast Food,"1571 Sandhurst Circle
Scarborough, ON M1V 1V2",McDonald's,(416) 292-6706,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-scarborough-27,43.808365,-79.267446
Fast Food,"1071 Danforth Road
Unit 7
Scarborough, ON M1J 7H1",Subway,(416) 792-8490,,w.subway.com,https://www.yelp.ca/biz/subway-scarborough-3,43.735282,-79.247111
Fast Food,"2736 Lakeshore Boulevard W
Etobicoke, ON M8V 1G5",McDonald's,(416) 259-3201,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-etobicoke-14,43.602461,-79.498834
Fast Food,"269 Rexdale Blvd
Rexdale, ON M9W 1P7",Harvey's Restaurants,(416) 746-2057,,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-rexdale,43.712279,-79.577259
Fast Food,"1280 Markham Road
Scarborough, ON M1H 3B4",McDonalds,(416) 438-3344,Under $10,mcdonalds.com/ca/en-ca.html,https://www.yelp.ca/biz/mcdonalds-scarborough-21,43.781144,-79.23388
Fast Food,"1610 The Queensway
Etobicoke, ON M8Z 1V1",KFC,(416) 255-1917,,kfc.ca,https://www.yelp.ca/biz/kfc-etobicoke-8,43.617362,-79.54418
Fast Food,"7235 Keele Street
Vaughan, ON L4K 5W5",Wendy's,(905) 738-2277,,wendys.com,https://www.yelp.ca/biz/wendys-vaughan-8,43.788636,-79.495789
Fast Food,"2900 Warden Avenue
Scarborough, ON M1W 2S8",McDonald's,(416) 491-3199,,mcdonalds.com/ca/en-ca/restau?,https://www.yelp.ca/biz/mcdonalds-scarborough-26,43.798414,-79.318401
Fast Food,"826 Warden Avenue
Scarborough, ON M1L 4W1",Subway,(416) 285-4794,,subway.ca,https://www.yelp.ca/biz/subway-scarborough-18,43.724971,-79.290108
Fast Food,Woodside Square,KFC,(416) 297-1952,,kfc.ca,https://www.yelp.ca/biz/kfc-scarborough-23,43.808894,-79.269854
Fast Food,Cloverdale Mall,KFC,(416) 232-0474,,kfc.ca,https://www.yelp.ca/biz/kfc-etobicoke-10,43.63129,-79.555345
Fast Food,Centerpoint Mall,KFC,(416) 223-4472,,kfc.ca,https://www.yelp.ca/biz/kfc-north-york-17,43.795825,-79.422983
Fast Food,"5449 Dundas St W
Etobicoke, ON M9B 1B5",Dairy Queen,(416) 234-8651,Under $10,dairyqueen.ca,https://www.yelp.ca/biz/dairy-queen-etobicoke-2,43.633428,-79.542731
Fast Food,"6170 Bathurst Street
Willowdale, ON M2R 2A2",McDonalds,(416) 226-0351,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-willowdale,43.789917,-79.446631
Fast Food,"5322 Dundas St W
Regent Mall
Etobicoke, ON M9B 1B3",Taco Bell,(604) 530-2032,,,https://www.yelp.ca/biz/taco-bell-etobicoke-6,43.635313,-79.541592
Fast Food,"4333 Bloor Street W
Etobicoke, ON M9C 2A5",McDonald's,(416) 622-2046,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-etobicoke-12,43.631553,-79.575166
Fast Food,"3833 Midland Avenue
Scarborough, ON M1V 5L6",Three More Fast Food,,,,https://www.yelp.ca/biz/three-more-fast-food-scarborough,43.813658,-79.291422
Fast Food,"3636 Steeles Ave E
Markham, ON L3R 2Z5",Lucky Curry,(905) 947-0688,Under $10,,https://www.yelp.ca/biz/lucky-curry-markham,43.818749,-79.330472
Fast Food,"165 N Queen Steet
Etobicoke, ON M9C 1A7",McDonald's,(416) 620-0081,,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-etobicoke-10,43.618369,-79.554555
Fast Food,"1250 S Service Road
Suite 75
Mississauga, ON L5E 1V4",KFC,(905) 271-6016,,kfc.ca,https://www.yelp.ca/biz/kfc-mississauga-18,43.59374,-79.567559
Fast Food,"3180 Lake Shore Boulevard W
Unit 5
Etobicoke, ON M8V 1L7",Subway,(416) 503-0040,,subway.ca,https://www.yelp.ca/biz/subway-etobicoke-17,43.598001,-79.518873
Fast Food,"802 Avenue Sheppard E
North York, ON M2K 1C3",Subway,(416) 222-4404,,subway.ca,https://www.yelp.ca/biz/subway-north-york-2,43.769724,-79.374482
Fast Food,"Vaughan-Colossus Centre-Famous Avenue
30 Famous Avenue
Vaughan, ON L4L 9M3",Popeyes Louisiana Kitchen,(647) 889-8440,,popeyeschicken.ca,https://www.yelp.ca/biz/popeyes-louisiana-kitchen-vaughan-5,43.788234,-79.545249
Fast Food,"700 Centre Street
Thornhill, ON L4J 0A7",Mcdonald's,(905) 707-9158,,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-thornhill-3,43.811919,-79.451886
Fast Food,"2270 Markham Road
Scarborough, ON M1B 2W4",Subway,(416) 321-1449,,w.subway.com,https://www.yelp.ca/biz/subway-scarborough-13,43.8116,-79.243296
Fast Food,"401 The West Mall
Etobicoke, ON M9C 5J5",Burger King Restaurants of Canada,(416) 626-6464,,,https://www.yelp.ca/biz/burger-king-restaurants-of-canada-etobicoke-2,43.645538,-79.566176
Fast Food,"1780 Markham Rd
Scarborough, ON M1B 2W2",Harvey's Restaurants,(416) 335-4545,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-scarborough-8,43.794709,-79.240328
Fast Food,"2260 Markham Rd
Scarborough, ON M1B 2W4",McDonald's,(416) 321-3590,Under $10,mcdonalds.ca/ca/en.html,https://www.yelp.ca/biz/mcdonalds-scarborough-22,43.811013,-79.243439
Fast Food,"8401 Weston Road
Woodbridge, ON L4L 1A6",Subway,(905) 850-0023,,w.subway.com/en-ca,https://www.yelp.ca/biz/subway-woodbridge-24,43.807231,-79.55035
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,(647) 556-0319,$11-30,urbuneats.ca,https://www.yelp.ca/adredir?ad_business_id=_3IE9guLHvAr-kJpH4Zd7Q&campaign_id=-S-v9AShDzzXXlXiY-zyzA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Furbun-eats-co-toronto-2&request_id=3c90a3da80bf1b0b&signature=5f6fd3a0fbf9f8c930be7e652e74bd365190e9cd4d240620c433c5870d495eed&slot=0,43.71367,-79.365092
Fast Food,"1500 Dundas Street E
Mississauga, ON L4X 1L4",McDonald's,(905) 270-2050,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-mississauga-38,43.609948,-79.579689
Fast Food,"4431 Hwy 7
Woodbridge, ON L4L 5W6",Taco Bell,,,,https://www.yelp.ca/biz/taco-bell-woodbridge-12,43.784258,-79.5689
Fast Food,"7089 Yonge Street
Thornhill, ON L3T 2A7",Subway,(905) 763-2030,,subway.ca,https://www.yelp.ca/biz/subway-thornhill-2,43.800679,-79.419955
Fast Food,"645 Lakeshore Road E
Mississauga, ON L5G 1J5",Subway,(905) 274-1169,,w.subway.com,https://www.yelp.ca/biz/subway-mississauga-3,43.569584,-79.566986
Fast Food,Dixie Outlet Mall,Barburrito - Dixie Mall,(905) 990-8300,,barburrito.ca,https://www.yelp.ca/biz/barburrito-dixie-mall-mississauga,43.593216,-79.568924
Fast Food,"85 Ellesmere Road
Scarborough, ON M1R 4B8",McDonald's,(416) 391-0404,Under $10,mcdonalds.com/ca/en-ca.html,https://www.yelp.ca/biz/mcdonalds-scarborough-4,43.758019,-79.313333
Fast Food,"1616 Wilson Avenue
Unit 1
North York, ON M3L 1A3",Subway,(416) 240-9258,,w.subway.com,https://www.yelp.ca/biz/subway-north-york-15,43.721279,-79.51027
Fast Food,"500 Rexdale Boulevard
Etobicoke, ON M9W 6K5",Burger King,(416) 679-8777,$11-30,,https://www.yelp.ca/biz/burger-king-etobicoke,43.72051,-79.600078
Fast Food,"965 Dundas Street E
Mississauga, ON L4Y 2B7",KFC,(905) 279-3131,,kfc.ca,https://www.yelp.ca/biz/kfc-mississauga-14,43.600521,-79.594164
Fast Food,"2555 Victoria Park Avenue
Scarborough, ON M1T 1A3",Subway,(416) 756-3631,,subway.ca,https://www.yelp.ca/biz/subway-scarborough-21,43.772917,-79.321447
Fast Food,"1125 Dundas Street E
Unit 9, Level 1
Mississauga, ON L4Y 2C3",Subway,(905) 566-4980,,local.subway.com,https://www.yelp.ca/biz/subway-mississauga-31,43.604064,-79.59078
Fast Food,"6364 Yonge St
Centerpoint Mall
North York, ON M2M 3X4",Taco Bell,(416) 439-7333,,,https://www.yelp.ca/biz/taco-bell-north-york,43.795956,-79.421987
Fast Food,"2797 Avenue Eglinton E
Scarborough, ON M1J 2E1",New Roti Supreme Restaurant,(416) 261-5832,,,https://www.yelp.ca/biz/new-roti-supreme-restaurant-scarborough,43.737188,-79.245476
Fast Food,"3495 Lawrence Ave E
Cedarbrae Mall
Scarborough, ON M1H 1B3",Taco Bell,(416) 630-4050,,,https://www.yelp.ca/biz/taco-bell-scarborough-4,43.757711,-79.228566
Fast Food,"1 Promenade Circle
Thornhill, ON L4J 4P8",McDonald's,(905) 709-0812,Under $10,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-thornhill-2,43.806584,-79.45187
Fast Food,SmartCentres - Thornhill,Subway,(905) 370-1927,,subway.com,https://www.yelp.ca/biz/subway-thornhill-7,43.810801,-79.454403
Fast Food,"7080 Warden Avenue
Markham, ON L3R 5Y2",Subway,(905) 480-0570,,subway.ca,https://www.yelp.ca/biz/subway-markham,43.822243,-79.325958
Fast Food,"5091 Sheppard Avenue E
Scarborough, ON M1S 4N8",Subway,(416) 292-0025,,subway.ca,https://www.yelp.ca/biz/subway-scarborough-22,43.793326,-79.241274
Fast Food,CF Fairview Mall,McDonald's,(416) 756-9908,Under $10,mcdonalds.com,https://www.yelp.ca/biz/mcdonalds-north-york-18,43.775996,-79.343249
Fast Food,"500 Rexdale Blvd
Woodbine Crt
Etobicoke, ON M9W 6K5",Taco Bell,(519) 748-9051,,,https://www.yelp.ca/biz/taco-bell-etobicoke-4,43.720259,-79.600362
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,(647) 556-0319,$11-30,urbuneats.ca,https://www.yelp.ca/adredir?ad_business_id=_3IE9guLHvAr-kJpH4Zd7Q&campaign_id=-S-v9AShDzzXXlXiY-zyzA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Furbun-eats-co-toronto-2&request_id=e5ce8202b75e7b70&signature=30bfb5e270340f102e2d933875e3262f470c4e36caf84156828814f81b73f20e&slot=0,43.71367,-79.365092
Fast Food,"4750 Yonge St
Unit 140
Toronto, ON M2N 5M6",Call a Chicken,(437) 929-6688,,,https://www.yelp.ca/adredir?ad_business_id=wz5C4i-8G3YqyppO5McDwQ&campaign_id=W7MxdrEOa00CQ4XAeMpD7A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fcall-a-chicken-toronto&request_id=e5ce8202b75e7b70&signature=dd42f39dd46ee810b38abe837aa7c0e66bf32e003d75702b18e19376cb3da155&slot=1,43.760373,-79.411115
Fast Food,"452 Rathburn Rd
Unit 4
Etobicoke, ON M9C 3S8",Subway,(416) 622-7782,Under $10,w.subway.com,https://www.yelp.ca/biz/subway-etobicoke-3,43.653177,-79.573112
Fast Food,"2372 Finch Ave W
North York, ON M9M 2C7",Burger King,(416) 749-9087,$11-30,,https://www.yelp.ca/biz/burger-king-north-york-2,43.75192,-79.545456
Fast Food,"3351 Lawrence Avenue E
Scarborough, ON M1H 1A8",KFC,(416) 431-0990,,kfc.ca,https://www.yelp.ca/biz/kfc-scarborough-4,43.757344,-79.234672
Fast Food,"114 Lakeshore Road E
Mississauga, ON L5G 1E4",Pizza Pizza,(416) 967-1111,,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-mississauga-23,43.554289,-79.583159
Fast Food,Jane Finch Mall,McDonalds,(416) 636-7601,$11-30,mcdonalds.com/ca/en-ca.html,https://www.yelp.ca/biz/mcdonalds-downsview,43.757294,-79.514073
Fast Food,"500 Rexdale Boulevard
Etobicoke, ON M9W 6K5",KFC,(416) 674-5860,,kfc.ca,https://www.yelp.ca/biz/kfc-etobicoke-7,43.720218,-79.600406
Fast Food,"Vaughan Mills
Highway 400 & Rutherford Road
Concord, ON L4K 2M9",New York Fries,(416) 356-3066,,newyorkfries.com,https://www.yelp.ca/biz/new-york-fries-concord,43.817064,-79.529671
Fast Food,"3555 Don Mills Road
North York, ON M2H 3N3",Krystal Computing Technologies,(416) 895-3855,,,https://www.yelp.ca/biz/krystal-computing-technologies-north-york,43.794372,-79.353755
Fast Food,"1600 Highway 7
Vaughan, ON L4K 4J8",McDonald's,(905) 660-2668,Under $10,mcdonalds.ca/ca/en.html,https://www.yelp.ca/biz/mcdonalds-vaughan-4,43.806966,-79.483143
